"","imdbID","Director","Metascore","imdbRating","imdbVotes","BoxOffice"
"390","tt2494384","Claudia Llosa","34",5.3,3758,"$53,086"
"391","tt1243974","Cameron Crowe","40",5.4,67419,"$21,067,116"
"392","tt0164334","Lee Tamahori","42",6.4,87859,"$74,078,174"
"393","tt0037508","Stuart Heisler","N/A",6.4,2179,"N/A"
"394","tt3307774","Jacob Cooney","N/A",3.7,2552,"N/A"
"395","tt0058898","Jean-Luc Godard","N/A",7,25747,"$47,696"
"396","tt1859446","Yorgos Lanthimos","69",6.4,11973,"$16,057"
"397","tt3700804","Emily Ting","54",6.4,5848,"$21,206"
"398","tt0457275","Eduardo Sánchez","N/A",5.6,10536,"N/A"
"399","tt0075666","Juan López Moctezuma","N/A",6.2,3650,"N/A"
"400","tt1615918","Mike Mitchell","24",4.3,36043,"$133,110,742"
"401","tt2974918","Walt Becker","33",4.9,20124,"$85,886,987"
"402","tt4392770","Sophia Takal","72",5.7,4807,"$17,102"
"403","tt1680051","Jay Lee","N/A",5.4,3109,"N/A"
"404","tt0086879","Milos Forman","88",8.4,401417,"$51,973,029"
"405","tt1477171","Fernando León de Aranoa","N/A",6.7,1014,"N/A"
"406","tt0303297","Lee Hirsch","78",7.4,610,"$405,331"
"407","tt0071129","Federico Fellini","N/A",7.9,43950,"$125,493"
"408","tt0109093","Hal Hartley","53",6.8,6454,"$757,088"
"409","tt0454776","Michael Apted","65",7.4,25033,"$21,250,683"
"410","tt0092546","Joe Dante, Carl Gottlieb, Peter Horton","42",6.2,12042,"$548,696"
"411","tt1129445","Mira Nair","37",5.8,12900,"$14,246,488"
"412","tt0211915","Jean-Pierre Jeunet","69",8.3,756208,"$33,225,499"
"413","tt0280653","Costa-Gavras","57",7.2,14371,"$274,299"
"414","tt0169547","Sam Mendes","84",8.4,1152826,"$130,096,601"
"415","tt0765429","Ridley Scott","76",7.8,427722,"$130,164,645"
"416","tt0080365","Paul Schrader","57",6.3,26486,"N/A"
"417","tt0069704","George Lucas","97",7.4,91253,"$115,000,000"
"418","tt0120586","Tony Kaye","62",8.5,1118467,"$6,719,864"
"419","tt3721936","Andrea Arnold","80",7,43501,"$663,246"
"420","tt1800241","David O. Russell","90",7.2,479776,"$150,117,807"
"421","tt1959332","Jen Soska, Sylvia Soska","46",6.2,26189,"N/A"
"422","tt0244000","Les Mayfield","25",5.9,16692,"$13,342,790"
"423","tt0163651","Paul Weitz, Chris Weitz","58",7,408577,"$102,561,004"
"424","tt0252866","J.B. Rogers","43",6.4,257238,"$145,103,595"
"425","tt0974959","Andrew Waller","N/A",5.3,62248,"N/A"
"426","tt0144084","Mary Harron","64",7.6,615984,"$15,070,285"
"427","tt2179136","Clint Eastwood","72",7.3,488149,"$350,159,020"
"428","tt3316948","Nima Nourizadeh","50",6.1,92355,"$14,440,985"
"429","tt1152397","Tim Disney","56",6.9,2631,"$554,434"
"430","tt2175927","Thunder Levin","N/A",2.7,2461,"N/A"
"431","tt0765430","Grace Lee","N/A",5,1194,"$3,126"
"432","tt2343371","Giorgia Farina","N/A",6.3,882,"N/A"
"433","tt1935897","Franck Khalfoun","42",4.8,14446,"$742"
"434","tt0245712","Alejandro G. Iñárritu","83",8.1,241047,"$5,408,467"
"435","tt1602620","Michael Haneke","94",7.9,101113,"$6,739,492"
"436","tt3003800","Jessica Hausner","69",6.4,1605,"$13,702"
"437","tt0050105","Leo McCarey","71",7.4,30955,"$3,850,000"
"438","tt2818348","Vince Marcello","N/A",5.8,495,"N/A"
"439","tt0043278","Vincente Minnelli","83",7.2,34258,"$267,824"
"440","tt0046705","Steno","N/A",6.9,1792,"N/A"
"441","tt0090633","Don Bluth","38",6.9,54340,"$47,483,002"
"442","tt0101329","Phil Nibbelink, Simon Wells","N/A",6.4,26676,"$22,166,041"
"443","tt0082010","John Landis","55",7.5,109385,"$30,565,292"
"444","tt0118604","Anthony Waller","31",5.1,25590,"$26,570,463"
"445","tt0099040","Jane Campion","79",7.5,7972,"$1,054,638"
"446","tt1174732","Lone Scherfig","85",7.3,134843,"$12,574,914"
"447","tt0208185","Douglas McCarthy","N/A",6.4,10662,"N/A"
"448","tt1212454","Marilyn Agrelo","23",5.3,4264,"$1,279"
"449","tt0084434","Taylor Hackford","75",7,57491,"$129,795,554"
"450","tt0329679","Lee Rose","N/A",5.8,901,"N/A"
"451","tt0000246","Georges Méliès","N/A",6.4,1028,"N/A"
"452","tt0118615","Luis Llosa","37",4.8,105786,"$65,885,767"
"453","tt0122933","Harold Ramis","61",6.7,155456,"$106,885,658"
"454","tt0118617","Don Bluth, Gary Goldman","61",7.1,125013,"$58,406,347"
"455","tt3546114","Marina Rice Bader","N/A",4.7,2635,"N/A"
"456","tt0052561","Otto Preminger","95",8,66899,"$11,900,000"
"457","tt1229340","Adam McKay","61",6.3,183068,"$127,352,707"
"458","tt0357413","Adam McKay","63",7.1,358234,"$85,288,303"
"459","tt0037514","George Sidney, Joseph Barbera, William Hanna","60",7,8923,"N/A"
"460","tt2094762","Zack Bernbaum","33",4.8,912,"N/A"
"461","tt0066765","Ian MacNaughton","N/A",7.5,30476,"N/A"
"462","tt1391034","Marcos Efron","N/A",5.1,18096,"N/A"
"463","tt1123894","Ellen Seidler, Megan Siler","N/A",3.9,1713,"N/A"
"464","tt0060107","Andrei Tarkovsky","N/A",8.1,54010,"$124,189"
"465","tt0086896","Robert Vincent O'Neil","N/A",5.8,3949,"$17,488,564"
"466","tt0208502","Mamoru Oshii","N/A",7.7,7817,"N/A"
"467","tt0473753","Luc Besson","48",7,34178,"$202,647"
"468","tt0092563","Alan Parker","61",7.2,89425,"$17,185,632"
"469","tt0078778","Greydon Clark","N/A",2.2,1994,"N/A"
"470","tt0808151","Ron Howard","48",6.7,294366,"$133,375,846"
"471","tt0318997","N/A","N/A",8.1,28185,NA
"472","tt0109127","William Dear","44",6.2,32483,"$50,236,831"
"473","tt0029870","Michael Curtiz","N/A",7.9,21885,"N/A"
"474","tt0305224","Peter Segal","52",6.2,217375,"$135,645,823"
"475","tt3368222","Pan Nalin","N/A",6.9,2881,"N/A"
"476","tt2123146","Kevin Finn, James Rolfe","N/A",5.5,7370,"N/A"
"477","tt3620762","Sonny Mallhi","N/A",4.5,2273,"N/A"
"478","tt0963743","Gurinder Chadha","N/A",6.3,28546,"N/A"
"479","tt0020640","Victor Heerman","77",7.4,14612,"$910,015"
"480","tt0047834","Joy Batchelor, John Halas","N/A",7.2,17554,"N/A"
"481","tt0077975","John Landis","79",7.4,122124,"$141,600,000"
"482","tt1313092","David Michôd","83",7.3,58217,"$1,044,039"
"483","tt0166485","Andy Tennant","56",6.7,37660,"$39,263,420"
"484","tt0020641","Clarence Brown","N/A",6.6,3252,"N/A"
"485","tt0026071","Clarence Brown","N/A",7,5493,"N/A"
"486","tt1781769","Joe Wright","63",6.6,100893,"$12,816,367"
"487","tt0040098","Julien Duvivier","N/A",6.6,2768,"N/A"
"488","tt3322940","John R. Leonetti","37",5.4,160838,"$84,284,252"
"489","tt0154152","William K.L. Dickson, William Heise","N/A",6.5,2261,"N/A"
"490","tt0088727","N/A","N/A",8.5,21203,NA
"491","tt0024831","George Nichols Jr.","N/A",7,1304,"N/A"
"492","tt0083564","John Huston","39",6.6,46089,"$57,059,003"
"493","tt0207972","Rob Marshall","N/A",6.7,4380,"N/A"
"494","tt1823664","Will Gluck","33",5.3,38364,"$85,911,262"
"495","tt0075686","Woody Allen","92",8,266470,"$38,251,425"
"496","tt2401878","Duke Johnson, Charlie Kaufman","88",7.2,72323,"$3,759,286"
"497","tt0086904","Marek Kanievska","N/A",7,6333,"N/A"
"498","tt1549572","Mike Cahill","66",6.9,96345,"$1,321,194"
"499","tt0443431","Todd Stephens","37",5,9141,"$654,132"
"500","tt1719071","Sam Levinson","46",6,4358,"$8,464"
"501","tt1816608","Isabel Coixet","N/A",4.6,5668,"N/A"
"502","tt0094663","Woody Allen","N/A",7.2,14234,"$1,562,749"
"503","tt1431181","Mike Leigh","80",7.4,29778,"N/A"
"504","tt0478970","Peyton Reed","64",7.3,665465,"$180,202,163"
"505","tt0870984","Lars von Trier","49",6.5,127837,"$404,122"
"506","tt0218817","Peter Howitt","31",6.1,29556,"$11,328,094"
"507","tt1180329","François Truffaut","N/A",7.5,5532,"$509"
"508","tt0112379","Marleen Gorris","N/A",7.4,9060,"N/A"
"509","tt0168786","Denzel Washington","62",7.3,36281,"$21,078,145"
"510","tt0120587","Eric Darnell, Tim Johnson","72",6.6,156490,"$90,757,863"
"511","tt1735839","Rob Sitch","N/A",5.6,1714,"N/A"
"512","tt0080377","Buddy Van Horn","51",6.1,19759,"$70,687,344"
"513","tt0149691","Wayne Wang","59",6.2,18104,"$18,670,401"
"514","tt0048956","Satyajit Ray","N/A",8.3,14590,"$134,241"
"515","tt0078788","Francis Ford Coppola","94",8.5,666279,"$96,041,782"
"516","tt0472043","Mel Gibson","68",7.8,314110,"$50,866,635"
"517","tt0112384","Ron Howard","77",7.7,296033,"$173,837,933"
"518","tt1772240","Gonzalo López-Gallego","24",5.2,56044,"$17,687,709"
"519","tt0800308","Ed Harris","64",6.7,61843,"$20,211,394"
"520","tt0401233","Shinji Aramaki","40",6.9,18195,"$129,135"
"521","tt1043842","Shinji Aramaki","N/A",7,9684,"N/A"
"522","tt2674430","Mark Elijah Rosenberg","53",4.9,8900,"N/A"
"523","tt3077108","Desiree Akhavan","73",6.5,4400,"N/A"
"524","tt0325007","Trish Doolan","38",5,708,"$16,377"
"525","tt3422078","Christian Desmares, Franck Ekinci","85",7.2,7839,"$295,488"
"526","tt0090655","Fred Walton","49",6.1,16990,"$12,947,763"
"527","tt0118636","Bryan Singer","51",6.7,39537,"$8,863,193"
"528","tt0429591","Elizabeth Allen Rosenbaum","51",5.3,42669,"$18,597,342"
"529","tt5221584","Kleber Mendonça Filho","88",7.4,20012,"$285,930"
"530","tt2151543","Griff Furst","N/A",2.8,2417,"N/A"
"531","tt0051372","Margot Benacerraf","73",7.6,774,"N/A"
"532","tt1764183","Nicholas Jarecki","73",6.6,52856,"$7,919,574"
"533","tt1545754","Matthew Weiner","37",5.3,16037,"N/A"
"534","tt1024648","Ben Affleck","86",7.7,615255,"$136,025,503"
"535","tt0120591","Michael Bay","42",6.7,427374,"$201,578,182"
"536","tt0090660","Mark L. Lester","17",5.7,11921,"$15,945,534"
"537","tt0303678","Katsuhito Akiyama","N/A",6.5,1087,"N/A"
"538","tt0913354","Nimród Antal","50",5.7,31049,"$15,988,876"
"539","tt0106308","Sam Raimi","59",7.4,179613,"$11,502,976"
"540","tt0064040","Jean-Pierre Melville","99",8.1,23938,"$771,956"
"541","tt0327437","Frank Coraci","49",5.8,90589,"$24,008,137"
"542","tt0048960","Michael Anderson, John Farrow","69",6.7,27806,"$42,000,000"
"543","tt0848542","Diane Crespo, Stefan C. Schaefer","N/A",7.3,3005,"$23,571"
"544","tt2543164","Denis Villeneuve","81",7.9,692970,"$100,546,139"
"545","tt0036613","Frank Capra","N/A",7.9,71401,"N/A"
"546","tt0364955","Terry Zwigoff","54",6.3,17342,"$3,297,137"
"547","tt1334512","Jason Winer","36",5.7,52137,"$33,035,397"
"548","tt0344854","Luc Besson","39",6,37838,"$15,132,763"
"549","tt1430607","Sarah Smith, Barry Cook","69",7.1,59500,"$46,462,469"
"550","tt2870612","John Erick Dowdle","39",6.2,96019,"$21,321,100"
"551","tt0119822","James L. Brooks","67",7.7,300205,"$148,478,011"
"552","tt2328503","Hyun-Sung Moon","N/A",7.2,1230,"N/A"
"553","tt0096461","Kar-Wai Wong","67",7,11058,"$9,436"
"554","tt0109688","Kar-Wai Wong","69",7,15702,"$174,273"
"555","tt2084093","Dean Matthew Ronalds","N/A",5.5,1111,"N/A"
"556","tt3421270","Lawrence Silverstein","N/A",3.5,621,"N/A"
"557","tt2505294","Allison Burnett","N/A",6,12524,"N/A"
"558","tt1509788","Chris Nelson","37",4.3,2453,"N/A"
"559","tt2094766","Justin Kurzel","36",5.6,200058,"$54,647,948"
"560","tt0112401","Richard Donner","N/A",6.3,84204,"$30,303,072"
"561","tt0074156","John Carpenter","89",7.3,51329,"N/A"
"562","tt0398712","Jean-François Richet","54",6.3,79378,"$20,040,895"
"563","tt0133385","Claude Zidi","N/A",5.9,42567,"$1,541,261"
"564","tt0250223","Alain Chabat","N/A",6.6,53476,"$3,115,188"
"565","tt0062687","René Goscinny, Albert Uderzo","N/A",7.2,13308,"N/A"
"566","tt1597522","Laurent Tirard","N/A",5.3,15196,"N/A"
"567","tt0090667","Pino Van Lamsweerde","N/A",7.1,11781,"N/A"
"568","tt0061369","Ray Goossens","N/A",6.6,10998,"N/A"
"569","tt0088748","Gaëtan Brizzi, Paul Brizzi","N/A",6.8,9813,"N/A"
"570","tt0375568","David Bowers","53",6.3,37276,"$19,551,067"
"571","tt1483324","Adam Rodgers","60",6.5,8615,"$53,837"
"572","tt0031060","Edward Buzzell","N/A",6.8,6122,"N/A"
"573","tt0080388","Louis Malle","85",7.3,17077,"$12,729,675"
"574","tt0230011","Gary Trousdale, Kirk Wise","52",6.9,121375,"$84,056,472"
"575","tt0480239","Paul Johansson","28",5.6,13887,"$4,627,375"
"576","tt2800038","James Manera","9",4.3,3575,"$846,704"
"577","tt2406566","David Leitch","63",6.7,195055,"$51,687,870"
"578","tt0783233","Joe Wright","85",7.8,279604,"$50,927,067"
"579","tt0057215","Ishirô Honda, Shûe Matsubayashi","N/A",5.9,1284,"N/A"
"580","tt2098627","Kevin O'Neill","N/A",4.4,1475,"N/A"
"581","tt1478964","Joe Cornish","75",6.6,107514,"$1,024,175"
"582","tt1691323","Athina Rachel Tsangari","73",6.2,6958,"$24,036"
"583","tt0046731","Pietro Francisci","N/A",5.5,741,"N/A"
"584","tt0092593","Louis Malle","88",8,34193,"$4,542,825"
"585","tt0235198","Takashi Miike","69",7.1,82277,"$131,296"
"586","tt0115591","Anthony Hopkins","N/A",5.8,837,"$69,081"
"587","tt0426931","Kirsten Sheridan","38",7.4,108101,"$31,664,162"
"588","tt3904770","Gabriel Mascaro","78",6.3,582,"N/A"
"589","tt1322269","John Wells","58",7.2,91384,"$37,738,810"
"590","tt2098628","Alice Winocour","74",6.1,1559,"$107,352"
"591","tt0051383","Morton DaCosta","N/A",7.9,11594,"N/A"
"592","tt1985019","Jerusha Hess","42",6.3,21481,"$2,159,041"
"593","tt0295178","Jay Roach","62",6.2,211723,"$213,307,889"
"594","tt0118655","Jay Roach","51",7,242092,"$53,911,748"
"595","tt0145660","Jay Roach","59",6.6,235161,"$206,040,086"
"596","tt0455824","Baz Luhrmann","53",6.6,125542,"$49,554,002"
"597","tt1971325","Gabe Ibáñez","37",6,57310,"N/A"
"598","tt0174480","Joan Chen","24",5.6,26949,"$37,761,915"
"599","tt0048967","Robert Aldrich","N/A",6.8,2792,"N/A"
"600","tt0079679","Georgiy Daneliya","N/A",7.8,3304,"N/A"
"601","tt0077711","Ingmar Bergman","N/A",8.1,34857,"N/A"
"602","tt6194530","Léa Mysius","62",6.7,2511,"N/A"
"603","tt3727982","Jordan Galland","53",5.6,3218,"N/A"
"604","tt0077189","Corey Allen","N/A",3.7,2184,"N/A"
"605","tt0068240","Billy Wilder","N/A",7.2,10696,"N/A"
"606","tt0499549","James Cameron","83",7.8,1247508,"$785,221,649"
"607","tt2395427","Joss Whedon","66",7.3,860310,"$459,005,868"
"608","tt0444112","Danièle Thompson","64",6.7,4284,"N/A"
"609","tt0370263","Paul W.S. Anderson","29",5.6,202081,"$80,282,231"
"610","tt0211933","Joby Harold","33",6.5,76388,"$14,377,198"
"611","tt0491747","Sarah Polley","88",7.5,22325,"$4,571,521"
"612","tt1176740","Sam Mendes","58",7,53908,"$9,451,946"
"613","tt1137436","Pat Holden","N/A",5.7,3595,"N/A"
"614","tt0384819","Ryûhei Kitamura","49",6.8,14825,"$41,803"
"615","tt0431641","Shûsuke Kaneko","N/A",6.2,5595,"N/A"
"616","tt2631186","S.S. Rajamouli","N/A",8,125617,"$6,738,000"
"617","tt0096869","Alan Bunce","N/A",6.3,1018,"$1,305,187"
"618","tt0112431","Chris Noonan","83",6.9,126492,"$63,658,910"
"619","tt0449467","Alejandro G. Iñárritu","69",7.5,304131,"$34,302,837"
"620","tt0031066","Busby Berkeley","N/A",6.3,2686,"N/A"
"621","tt0092603","Gabriel Axel","78",7.8,20456,"$4,398,938"
"622","tt0000029","Louis Lumière","N/A",5.9,3294,"N/A"
"623","tt0092605","Charles Shyer","53",6.2,17682,"$26,712,476"
"624","tt0048973","Elia Kazan","83",7.3,7814,"$2,300,000"
"625","tt3890160","Edgar Wright","86",7.6,536952,"$107,825,862"
"626","tt0023775","Alfred E. Green","N/A",7.5,7187,"N/A"
"627","tt0871426","Michael McCullers","55",6,45707,"$60,494,212"
"628","tt0086927","Neal Israel","56",6.3,40516,"$38,435,947"
"629","tt1920849","Leslye Headland","53",5.3,47480,"$447,954"
"630","tt0090685","Alan Metter","68",6.6,33226,"$91,258,000"
"631","tt0088763","Robert Zemeckis","87",8.5,1199152,"$212,836,762"
"632","tt0096874","Robert Zemeckis","57",7.8,532369,"$119,000,002"
"633","tt0099088","Robert Zemeckis","55",7.4,447008,"$88,277,583"
"634","tt0106341","Rolf de Heer","N/A",7.3,14132,"N/A"
"635","tt0112442","Michael Bay","41",6.8,266354,"$65,807,024"
"636","tt1502397","Adil El Arbi, Bilall Fallah","59",6.5,161034,"$206,305,244"
"637","tt0172156","Michael Bay","38",6.6,252260,"$138,608,444"
"638","tt0280486","Joel Schumacher","37",5.6,48401,"$30,160,161"
"639","tt0047849","John Sturges","N/A",7.7,22449,"N/A"
"640","tt0109198","Jonathan Kaplan","N/A",5.2,12905,"$15,240,435"
"641","tt0806940","Fernando Sariñana","N/A",5.3,2171,"N/A"
"642","tt3856042","Erik Canuel","N/A",5.8,3283,"N/A"
"643","tt4651520","Jon Lucas, Scott Moore","60",6.2,126361,"$113,257,297"
"644","tt0307987","Terry Zwigoff","70",7.1,144599,"$60,060,328"
"645","tt0092610","Peter Jackson","52",6.5,47432,"N/A"
"646","tt1284575","Jake Kasdan","47",5.6,204496,"$100,292,856"
"647","tt2170299","Jason Bateman","57",6.6,51790,"$7,779,614"
"648","tt0069762","Terrence Malick","93",7.7,73638,"N/A"
"649","tt0095801","Percy Adlon","71",7.4,14120,"$3,587,303"
"650","tt1171222","David E. Talbert","34",5.1,9396,"$21,569,509"
"651","tt0249380","Virginie Despentes, Coralie Trinh Thi","35",4.4,17890,"$420,224"
"652","tt3735246","Sanjay Leela Bhansali","N/A",7.2,35743,"$6,557,047"
"653","tt0033373","Howard Hawks","78",7.7,12763,"N/A"
"654","tt2261287","Eric Summer, Éric Warin, Mimi Maynard","48",6.7,22642,"$24,702,560"
"655","tt1083845","Sandra Goldbacher","N/A",6.6,8837,"N/A"
"656","tt0112453","Simon Wells","N/A",7.1,44398,"$11,348,324"
"657","tt0034492","James Algar, Samuel Armstrong, David Hand","91",7.3,144173,"$102,247,150"
"658","tt0447854","Brian Pimental","N/A",6.1,9549,"N/A"
"659","tt0215545","Spike Lee","54",6.6,11704,"$2,274,979"
"660","tt0082045","Steno","N/A",6.3,8317,"N/A"
"661","tt0066808","Woody Allen","67",6.9,36076,"N/A"
"662","tt5816374","Zoe Lister-Jones","67",6.6,5776,"$248,370"
"663","tt1610452","Maneesh Sharma","N/A",7.2,17175,"$43,820"
"664","tt0185906","N/A","N/A",9.4,466635,NA
"665","tt0057869","Jean-Luc Godard","88",7.6,25469,"$66,660"
"666","tt0482459","Takeshi Kobayashi","N/A",6.7,451,"N/A"
"667","tt0416496","Joachim Rønning, Espen Sandberg","N/A",5.7,35881,"N/A"
"668","tt0288439","Guy Ferland","N/A",7.8,12842,"N/A"
"669","tt3838728","Eva Husson","53",5.5,3122,"N/A"
"670","tt0103767","Ron Fricke","N/A",8.5,39200,"$1,332,110"
"671","tt0233841","Majid Majidi","79",7.8,8546,"$125,900"
"672","tt0115624","David Hogan","40",3.4,29321,"$3,793,614"
"673","tt2178941","Christian Petzold","86",7.2,14727,"N/A"
"674","tt0062711","Roger Vadim","51",5.8,35423,"N/A"
"675","tt0088771","Héctor Olivera","N/A",4.1,2694,"N/A"
"676","tt0103768","Joe Finley","N/A",3.7,835,"N/A"
"677","tt3628584","Malcolm D. Lee","67",5.9,15367,"$54,058,961"
"678","tt3321254","Kyran Kelly","N/A",6.2,809,"N/A"
"679","tt1294138","Gino Nichele","N/A",6.4,2561,"N/A"
"680","tt0480345","Greg Richardson","N/A",6.5,3317,"N/A"
"681","tt0313254","Bernard Deyriès","N/A",6.3,330,"N/A"
"682","tt3921852","Karen J. Lloyd","N/A",5.6,1424,"N/A"
"683","tt0313255","Owen Hurley","N/A",6.5,5509,"N/A"
"684","tt1092053","Greg Richardson","N/A",6.5,2944,"N/A"
"685","tt0426955","William Lau","N/A",6.9,5628,"N/A"
"686","tt0795338","Eric Fogel","N/A",5.6,1654,"N/A"
"687","tt1007920","William Lau","N/A",6.2,1947,"N/A"
"688","tt1610301","Adam Wood","N/A",6.3,2209,"N/A"
"689","tt0859594","Greg Richardson","N/A",6.8,3866,"N/A"
"690","tt0288441","Owen Hurley","N/A",6.3,5551,"N/A"
"691","tt2630134","Owen Hurley","N/A",5.5,1766,"N/A"
"692","tt0383206","Owen Hurley","N/A",6.5,5024,"N/A"
"693","tt0450982","Walter P. Martishius, William Lau(co-director)","N/A",6,3294,"N/A"
"694","tt2066832","Ezekiel Norton","N/A",6.5,2137,"N/A"
"695","tt3504064","Ezekiel Norton","N/A",6.3,998,"N/A"
"696","tt2355495","Andrew Fleming","22",6.5,25222,"$15,071"
"697","tt0085218","Mori Masaki","N/A",8,8103,"N/A"
"698","tt0061385","Gene Saks","55",7,19219,"N/A"
"699","tt1731701","Kyle Newman","44",5.4,22227,"$6,075"
"700","tt2082197","Anurag Basu","N/A",8.1,82538,"$2,804,874"
"701","tt1423894","Richard J. Lewis","67",7.3,25313,"$4,439,201"
"702","tt0414853","Steve Oedekerk","42",5.6,31725,"$72,637,803"
"703","tt0072684","Stanley Kubrick","89",8.1,168759,"N/A"
"704","tt0101410","Joel Coen, Ethan Coen","69",7.6,122648,"$6,153,939"
"705","tt0131857","David Zucker","38",6.5,62838,"$7,027,290"
"706","tt0264395","John McTiernan","34",6.4,63557,"$26,793,311"
"707","tt0103772","Paul Verhoeven","41",7,201300,"$117,727,224"
"708","tt1529233","Rocco Papaleo","N/A",6.6,2182,"N/A"
"709","tt0115632","Julian Schnabel","65",6.9,21023,"$3,011,195"
"710","tt0096895","Tim Burton","69",7.5,378552,"$251,409,241"
"711","tt0143127","Boyd Kirkland","N/A",7.2,14445,"N/A"
"712","tt0118688","Joel Schumacher","28",3.7,254861,"$107,353,792"
"713","tt0372784","Christopher Nolan","70",8.2,1463747,"$206,863,479"
"714","tt0233298","Curt Geda","N/A",7.8,24592,"N/A"
"715","tt0112462","Joel Schumacher","51",5.4,254382,"$184,069,126"
"716","tt0103776","Tim Burton","68",7.1,306488,"$162,924,631"
"717","tt4437640","Butch Lukic","N/A",5.8,2944,"N/A"
"718","tt2975590","Zack Snyder","44",6.4,699475,"$330,360,194"
"719","tt3139086","Jay Oliva, Ethan Spaulding","N/A",7.5,31970,"N/A"
"720","tt4870838","Jay Oliva","N/A",6.8,21219,"N/A"
"721","tt0106364","Kevin Altieri, Boyd Kirkland, Frank Paur","65",7.8,51664,"$5,635,204"
"722","tt5973626","Rick Morales","N/A",6.7,5865,"N/A"
"723","tt2313197","Jay Oliva","N/A",8,54214,"N/A"
"724","tt4853102","Sam Liu","N/A",6.4,57594,"$3,775,000"
"725","tt1569923","Brandon Vietti","N/A",8.1,56401,"N/A"
"726","tt1672723","Sam Liu, Lauren Montgomery","N/A",7.4,32117,"N/A"
"727","tt0080421","Jimmy T. Murakami, Roger Corman","59",5.5,9303,"N/A"
"728","tt4084744","Sergey Mokritskiy","N/A",7,12706,"N/A"
"729","tt0053388","Ishirô Honda","N/A",5.7,1336,"N/A"
"730","tt0266308","Kinji Fukasaku","81",7.6,184250,"N/A"
"731","tt1217613","Jonathan Liebesman","37",5.7,181057,"$83,552,429"
"732","tt1440129","Peter Berg","41",5.8,249042,"$65,422,625"
"733","tt0015648","Sergei Eisenstein","97",7.9,58285,"$51,198"
"734","tt3306776","Fuminori Kizaki","N/A",5.7,1504,"N/A"
"735","tt1469304","Seth Gordon","37",5.5,187554,"$58,060,186"
